timestamp,aqi_index,co,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed
2026-01-22 18:00:00,3,294.84,5.93,85.26,5.09,27.48,29.6,1.56,-0.7,77,3.1
2026-01-26 00:00:00,3,702.4,10.88,89.4,7.83,49.5,55.83,11.1,-5.3,52,4.5
2026-01-31 10:00:00,4,335.97,4.77,108.74,1.72,51.32,54.51,1.56,1.0,48,5.7
2026-02-02 08:00:00,3,424.93,7.11,101.45,2.07,27.65,31.47,2.33,-0.5,57,5.4
2026-02-14 22:00:00,5,628.49,10.41,103.82,7.18,78.02,87.68,9.79,-7.8,52,3.3
2026-02-21 17:00:00,5,903.38,23.67,86.65,8.6,105.74,119.66,9.75,-0.7,38,5.2
2026-02-24 21:00:00,5,754.73,16.42,81.54,6.57,77.44,87.22,8.34,-1.6,33,4.8
2026-02-26 01:00:00,4,693.68,14.02,76.65,6.03,70.13,79.49,7.95,-2.3,37,6.4
2026-03-05 04:00:00,4,811.25,22.46,79.81,12.27,73.33,97.25,26.83,7.9,68,4.1
2026-03-10 15:00:00,3,487.25,17.37,54.98,2.15,31.44,40.87,3.17,7.1,72,4.7
2026-03-11 04:00:00,3,747.67,24.62,31.77,2.16,46.16,54.9,2.04,6.7,70,7.0
2026-03-14 17:00:00,3,526.41,16.76,66.13,5.74,38.27,50.06,14.51,2.4,51,3.2
2026-03-17 21:00:00,3,644.79,15.18,64.34,3.6,28.06,33.73,13.49,1.8,70,4.6
2026-04-02 14:00:00,2,295.25,12.37,65.05,2.34,14.65,22.09,16.21,6.1,49,4.2
2026-04-02 22:00:00,3,376.66,8.59,73.02,3.41,27.6,35.01,46.32,4.2,48,4.8
2026-04-12 11:00:00,3,177.47,2.28,121.27,0.98,12.4,16.93,9.51,9.6,44,5.4
2026-04-13 19:00:00,2,441.46,15.05,62.52,3.52,24.99,36.24,35.91,3.5,52,6.7
2026-04-15 14:00:00,2,300.05,13.59,94.83,3.2,21.61,33.27,24.62,5.7,43,10.2
2026-04-20 07:00:00,3,205.68,3.34,106.16,1.6,20.93,36.43,12.41,9.8,57,7.7
2026-04-20 14:00:00,2,274.36,11.31,70.42,2.11,16.71,34.18,15.99,8.0,48,4.8
2026-04-26 10:00:00,2,153.79,1.76,99.07,0.91,14.81,18.58,9.98,11.6,50,3.0
2026-02-09 16:00:00,5,1002.71,25.53,90.95,11.27,94.86,109.63,14.07,0.3,50,3.4
2026-02-19 22:00:00,4,680.09,13.21,90.34,7.69,71.21,80.14,9.23,-5.3,31,3.9
2026-02-24 02:00:00,4,713.43,17.4,89.04,8.03,64.88,75.41,10.09,-5.3,36,5.0
2026-03-05 06:00:00,5,846.16,17.62,120.21,9.89,104.0,128.56,19.72,9.5,63,4.2
2026-03-15 19:00:00,2,316.79,6.78,74.58,1.5,17.21,18.62,2.12,2.1,54,3.1
2026-03-20 22:00:00,3,730.25,18.12,50.25,3.96,31.37,37.53,14.48,-2.9,62,6.2
2026-04-05 17:00:00,3,526.07,15.03,81.95,4.33,27.9,37.72,45.63,3.1,61,2.5
2026-04-24 19:00:00,2,429.49,13.9,24.01,0.7,19.3,27.39,5.86,9.7,68,5.4
2026-04-29 18:00:00,2,400.07,14.63,36.85,1.98,19.78,25.43,16.59,8.7,74,2.4
2026-05-05 19:00:00,2,437.92,17.05,60.57,3.48,24.78,37.0,76.44,7.1,52,1.4
2026-05-15 11:00:00,2,172.68,4.13,99.14,0.9,10.66,15.22,12.94,18.2,31,5.9
2026-01-17 08:00:00,3,239.46,1.85,94.56,1.25,30.67,33.71,0.95,6.1,49,6.6
2026-01-18 11:00:00,3,367.04,9.64,83.48,3.28,38.78,45.56,3.25,2.0,44,6.1
2026-01-19 21:00:00,4,919.81,23.69,44.01,5.25,54.32,61.97,9.52,-3.3,37,3.6
2026-01-23 04:00:00,2,371.28,11.29,82.49,3.79,19.04,21.91,3.65,-0.8,94,4.6
2026-02-03 14:00:00,3,656.82,20.55,81.23,5.54,36.83,44.53,7.04,-3.2,60,2.9
2026-02-14 17:00:00,5,782.42,17.71,104.12,9.06,93.13,107.26,10.63,-5.0,50,6.4
2026-02-24 03:00:00,4,835.99,24.02,83.43,8.57,71.34,84.16,11.12,-2.7,37,3.6
2026-02-27 03:00:00,5,892.94,25.14,67.7,6.61,83.53,101.89,9.64,0.1,75,4.3
2026-03-03 22:00:00,4,594.98,12.93,86.97,6.04,59.37,70.68,17.11,2.8,34,4.4
2026-03-07 18:00:00,3,489.58,15.56,68.17,6.45,35.46,48.47,16.0,4.6,52,1.7
2026-03-10 05:00:00,3,682.03,20.63,34.3,2.85,36.02,43.69,3.2,8.9,57,5.8
2026-03-10 12:00:00,2,217.28,4.78,91.14,1.0,17.72,20.41,1.13,9.8,53,2.7
2026-03-11 07:00:00,3,336.31,8.32,86.37,1.23,26.44,30.59,1.41,7.8,68,8.4
2026-03-15 15:00:00,2,278.31,6.29,85.15,1.13,16.07,18.22,1.14,2.6,65,4.3
2026-03-15 18:00:00,2,316.9,7.01,76.67,1.57,17.6,19.4,2.1,2.6,53,0.7
2026-04-03 06:00:00,2,269.86,8.23,74.36,2.01,13.29,17.41,11.45,10.4,43,3.6
2026-04-09 12:00:00,3,283.17,8.18,107.27,1.86,14.28,17.49,14.41,8.9,44,3.3
2026-04-11 02:00:00,3,457.51,12.34,70.06,3.07,27.08,35.37,53.85,4.2,51,3.1
2026-04-14 23:00:00,2,357.64,8.67,77.72,3.91,24.51,32.38,52.19,2.7,52,4.5
2026-04-21 11:00:00,2,146.74,2.79,96.82,1.0,13.28,25.45,7.53,11.0,43,4.3
2026-05-02 10:00:00,2,148.77,1.02,86.1,0.52,7.01,8.76,5.59,13.4,50,0.6
2026-05-06 23:00:00,2,318.11,8.98,64.61,2.42,21.2,31.76,85.48,7.8,43,1.0
2026-05-10 03:00:00,3,292.02,8.83,66.32,2.37,26.36,59.57,76.58,15.6,30,5.2
2026-05-15 03:00:00,3,443.94,12.17,44.67,1.48,29.29,38.94,38.25,12.4,48,5.7
2026-05-17 16:00:00,2,304.11,12.24,68.99,3.07,15.8,26.62,74.35,16.41,48,2.3
2025-11-27 10:00:00,3,243.64,4.49,99.38,2.32,28.8,32.78,3.84,9.0,35,0.6
2025-11-28 17:00:00,4,754.75,28.66,54.52,10.8,55.87,70.44,23.94,1.5,34,2.1
2025-12-03 02:00:00,4,794.69,19.93,51.82,7.58,72.63,83.7,14.75,-3.6,58,1.3
2025-12-09 18:00:00,5,961.91,29.52,57.36,17.88,77.43,92.94,24.44,2.5,47,1.0
2025-12-21 20:00:00,2,300.92,6.19,52.8,0.74,13.84,15.47,0.79,3.5,92,1.6
2025-12-26 21:00:00,4,727.41,17.09,62.46,10.36,64.01,72.93,16.72,-5.9,50,4.7
2025-12-29 07:00:00,2,321.9,7.39,72.61,2.12,17.29,20.8,3.13,2.6,56,4.9
2026-01-13 16:00:00,5,1130.01,31.56,80.96,18.89,117.09,132.79,18.65,-10.0,63,9.2
2026-01-17 13:00:00,3,461.73,17.13,63.72,4.04,40.81,47.01,4.71,1.7,36,2.8
2026-01-18 13:00:00,3,560.36,22.55,62.34,5.68,48.88,57.87,6.49,-1.2,43,5.0
2026-01-22 10:00:00,3,231.28,3.31,95.74,2.44,29.76,33.29,1.1,2.7,48,3.5
2026-01-24 22:00:00,4,778.56,10.73,114.84,11.53,64.52,71.62,12.84,-7.0,44,4.5
2026-01-30 07:00:00,3,474.89,8.35,111.58,4.3,49.44,54.39,4.07,-0.1,41,5.2
2026-02-01 21:00:00,4,959.26,21.91,56.05,5.75,56.09,64.72,9.23,-5.4,55,3.3
2026-02-04 21:00:00,5,884.37,16.99,99.53,11.94,87.07,97.92,14.46,-9.2,51,4.7
2026-02-06 11:00:00,4,496.66,11.92,112.74,1.77,68.86,75.74,2.4,3.0,36,6.0
2026-02-06 18:00:00,5,1092.33,35.61,53.4,13.42,88.83,103.33,14.95,0.4,57,2.6
2026-02-14 12:00:00,4,435.95,10.82,130.09,4.2,64.51,72.84,4.24,1.6,51,2.7
2026-02-20 10:00:00,5,511.36,7.94,175.9,5.09,100.98,108.61,3.7,3.1,33,1.5
2026-02-21 06:00:00,5,774.1,15.84,116.79,6.24,89.73,101.41,7.56,3.6,31,3.7
2026-02-25 10:00:00,4,378.33,5.91,139.34,3.66,57.04,63.32,3.16,7.2,41,3.6
2026-02-28 11:00:00,4,341.04,4.32,139.74,2.83,52.3,64.23,2.45,4.9,48,3.6
2026-03-09 16:00:00,3,538.26,19.29,51.06,3.68,32.77,47.47,8.5,5.9,64,5.2
2026-03-17 01:00:00,3,577.6,12.95,69.15,5.11,35.96,43.04,19.1,-4.1,53,5.6
2026-03-21 06:00:00,3,608.03,14.13,75.04,3.47,33.1,39.1,9.16,4.2,60,3.5
2026-03-22 01:00:00,3,519.28,9.56,84.83,5.19,41.77,47.64,17.43,-0.7,60,4.9
2026-03-22 23:00:00,3,602.97,11.47,80.8,6.15,47.89,54.75,19.59,1.8,67,2.5
2026-03-23 10:00:00,3,225.55,2.57,109.03,1.17,11.9,13.79,2.09,6.8,53,5.8
2026-04-04 18:00:00,2,382.9,13.3,44.48,1.27,14.52,20.22,12.42,4.6,72,2.2
2026-04-12 00:00:00,2,391.37,7.51,74.23,2.73,20.25,26.26,52.19,2.1,57,3.9
2026-04-18 21:00:00,2,312.84,8.64,43.75,1.24,14.62,21.69,21.8,5.9,61,5.8
2026-04-24 03:00:00,3,464.84,10.47,55.46,2.59,37.24,51.81,28.4,10.5,53,5.5
2026-04-30 21:00:00,2,421.64,12.15,31.1,1.64,20.56,27.63,21.65,7.4,87,0.8
2026-05-15 16:00:00,2,391.67,17.74,46.88,1.5,17.52,28.34,25.11,12.4,49,1.3
2025-11-18 10:00:00,3,260.26,4.36,109.06,2.31,31.79,36.01,4.12,11.8,25,1.9
2025-11-30 13:00:00,3,423.31,17.68,73.81,4.89,35.1,42.11,12.18,6.8,23,0.6
2025-12-01 19:00:00,4,840.87,24.64,48.88,12.48,64.89,76.89,17.21,3.2,52,1.2
2025-12-10 19:00:00,5,892.38,26.55,49.08,12.11,75.09,88.29,17.48,-4.9,69,3.5
2025-12-11 08:00:00,3,409.88,7.85,98.35,4.5,49.54,55.89,5.54,4.5,57,2.8
2025-12-19 03:00:00,4,753.89,25.46,43.03,12.59,50.16,61.25,19.9,1.8,43,1.4
2026-01-02 08:00:00,4,589.61,12.36,110.57,7.38,62.65,68.37,6.46,-0.9,50,4.1
2026-01-05 10:00:00,3,317.51,4.76,99.88,2.51,26.95,29.85,2.42,-2.1,53,3.1
2026-01-10 12:00:00,5,684.5,22.1,120.2,10.03,88.35,95.74,9.24,-5.6,41,3.8
2026-01-10 16:00:00,5,939.27,24.29,98.28,15.2,101.29,113.06,15.58,-9.6,54,5.3
2026-01-12 19:00:00,5,1084.6,27.55,58.17,15.09,101.5,113.83,15.33,-1.8,54,4.1
2026-01-20 18:00:00,4,871.23,26.08,45.52,9.25,63.04,75.04,12.67,-2.9,85,2.2
2026-01-21 10:00:00,3,259.47,4.44,92.21,2.29,26.64,30.63,1.85,2.4,44,5.9
2026-01-24 00:00:00,3,850.46,16.2,49.92,4.19,44.8,48.24,5.95,-8.0,74,4.2
2026-02-02 17:00:00,4,993.09,30.33,67.52,13.9,65.88,79.14,15.67,-5.1,63,3.6
2026-02-07 00:00:00,5,993.22,25.33,57.43,12.62,85.09,95.05,15.44,-5.2,66,3.4
2026-02-08 09:00:00,4,419.28,7.93,138.83,4.92,60.41,66.96,5.09,0.0,45,3.4
2026-02-18 12:00:00,5,730.48,19.9,138.29,5.52,106.31,116.4,5.4,1.5,52,3.3
2026-02-21 15:00:00,5,808.95,24.12,90.76,6.75,95.73,108.84,7.72,1.3,37,3.3
2026-02-24 01:00:00,4,642.45,12.75,95.26,7.26,62.66,71.36,9.2,-5.5,36,5.7
2026-02-26 07:00:00,4,426.85,6.14,130.23,4.0,60.8,72.65,3.55,7.0,50,5.5
2025-11-22 01:00:00,3,517.5,12.64,59.67,4.57,41.83,49.68,20.32,-2.0,51,1.5
2025-11-26 13:00:00,3,544.3,27.19,62.12,6.21,36.39,45.75,14.76,3.2,26,3.3
2025-12-03 13:00:00,4,679.53,28.36,69.78,9.58,60.69,70.55,11.71,2.3,41,1.8
2025-12-04 05:00:00,5,1001.23,26.84,56.68,9.73,80.33,94.26,14.13,2.0,47,2.7
2025-12-11 09:00:00,4,403.38,7.69,103.66,4.44,53.85,59.94,5.42,4.6,54,1.7
2025-12-13 16:00:00,4,709.22,24.15,44.86,9.69,52.89,63.72,14.35,3.7,59,2.0
2025-12-14 10:00:00,3,235.86,3.37,86.68,1.65,25.67,28.54,2.16,6.9,55,4.6
2025-12-17 07:00:00,3,278.91,4.59,84.08,3.26,26.75,31.34,3.46,5.4,57,4.5
2025-12-21 00:00:00,3,401.73,6.41,54.72,0.84,32.55,34.86,0.91,8.2,57,0.5
2025-12-24 13:00:00,4,753.55,29.71,79.65,10.3,71.87,83.3,13.91,-3.4,50,6.7
2026-01-09 06:00:00,5,1101.46,26.15,111.48,18.62,104.81,117.89,19.09,-5.1,41,2.3
2026-01-09 20:00:00,5,977.47,21.08,87.17,15.28,95.73,106.14,16.56,-11.6,51,5.8
2026-01-17 11:00:00,3,303.99,6.79,84.77,2.3,34.35,38.57,2.3,4.7,39,4.9
2026-01-22 06:00:00,4,921.53,22.39,51.93,7.19,69.43,79.1,9.28,0.5,44,2.9
2026-02-04 06:00:00,5,1149.61,20.84,100.53,8.55,85.43,97.06,13.37,-1.2,47,1.7
2026-02-04 11:00:00,5,609.3,12.59,136.97,4.59,77.19,84.84,5.02,-0.6,48,4.1
2026-02-04 12:00:00,5,758.64,22.22,126.43,6.43,89.48,99.2,7.27,-1.9,52,2.8
2026-02-07 23:00:00,4,635.94,10.71,101.52,8.33,69.43,78.76,11.64,-8.6,43,4.2
2026-02-18 19:00:00,5,960.24,20.96,90.61,10.1,104.77,117.77,11.26,-4.4,41,6.5
2026-02-18 22:00:00,5,735.73,13.29,92.89,7.86,78.07,86.52,9.2,-5.1,37,5.2
2026-02-27 09:00:00,3,338.04,4.94,133.86,3.18,48.32,62.12,2.62,6.4,53,6.0
2026-03-08 08:00:00,3,133.85,0.57,105.26,0.72,15.08,23.77,1.34,6.6,64,5.0
2026-03-09 00:00:00,3,432.02,9.47,79.55,5.92,36.69,47.71,19.15,0.7,52,4.0
2026-03-11 21:00:00,3,631.96,17.88,46.56,3.74,31.65,37.98,9.11,5.2,77,3.6
2026-03-30 00:00:00,2,502.34,11.21,44.0,1.95,24.14,28.62,7.21,5.0,64,4.3
2026-04-11 08:00:00,3,157.32,0.76,115.05,0.6,9.88,13.57,3.17,8.4,48,7.0
2026-04-11 16:00:00,2,370.56,12.78,66.08,2.51,15.73,23.74,21.37,4.4,49,7.8
2026-03-23 21:00:00,3,706.25,17.27,63.08,5.56,41.51,50.1,15.58,1.9,81,1.3
2026-03-27 01:00:00,3,640.99,14.55,73.22,6.98,45.15,53.16,18.29,2.1,64,2.3
2026-04-07 02:00:00,3,560.09,15.56,60.65,4.55,44.39,56.0,53.14,-0.2,64,4.0
2026-04-08 18:00:00,2,439.6,15.04,50.96,2.05,14.84,19.73,19.54,5.6,61,1.2
2026-04-13 12:00:00,3,172.05,4.01,119.41,1.17,10.19,14.12,9.54,9.3,40,3.3
2026-04-17 00:00:00,2,402.25,9.15,52.91,1.39,23.97,31.36,14.52,7.0,60,2.2
2026-04-28 07:00:00,2,232.23,5.17,73.04,1.29,13.95,18.44,9.46,13.2,42,7.3
2026-04-30 19:00:00,2,435.63,14.38,26.4,1.2,19.16,26.34,11.7,8.3,85,0.9
2026-05-02 20:00:00,2,338.33,11.09,39.49,1.22,17.37,24.66,42.06,7.5,72,0.8
2026-04-13 09:00:00,3,155.16,1.45,116.34,0.82,10.74,14.25,4.95,9.4,45,6.5
2026-04-15 04:00:00,2,197.58,3.11,99.95,1.64,15.59,19.69,8.99,7.5,48,5.2
2026-04-17 01:00:00,2,411.36,9.96,48.7,1.21,23.49,30.68,9.13,6.7,61,4.2
2026-04-17 08:00:00,2,184.43,3.42,87.6,0.79,9.91,12.31,2.19,9.9,59,7.0
2026-05-04 00:00:00,2,330.51,9.31,38.85,0.89,17.6,25.83,37.28,6.2,71,1.2
2026-05-13 04:00:00,2,269.03,6.93,87.93,1.61,12.81,18.84,34.85,7.5,70,4.4
2026-05-13 13:00:00,2,290.31,12.84,92.96,1.49,12.52,17.5,34.24,8.6,80,6.7
2025-11-17 09:00:00,3,181.06,1.59,110.97,1.55,24.45,26.91,2.56,12.1,21,2.8
2025-11-18 21:00:00,4,680.89,18.52,62.57,8.91,55.18,66.41,25.75,4.9,36,1.2
2025-11-25 05:00:00,4,779.54,20.39,71.06,7.77,59.69,73.45,19.24,4.1,25,2.2
2025-12-01 10:00:00,3,247.79,3.95,96.36,2.39,29.06,32.26,2.77,8.4,49,4.4
2025-12-02 17:00:00,5,958.53,30.21,43.31,8.33,81.89,96.47,13.68,0.2,58,1.3
2025-12-07 07:00:00,3,240.48,2.92,93.45,2.39,25.12,28.4,2.54,5.7,48,4.9
2025-12-09 16:00:00,5,953.39,32.64,57.93,16.84,76.89,92.64,22.26,1.8,50,1.1
2025-12-16 14:00:00,4,817.98,33.56,54.16,12.01,66.18,79.81,15.83,3.4,50,0.7
2026-01-02 23:00:00,5,855.08,15.36,77.2,11.83,80.53,88.51,12.96,-8.3,60,2.8
2026-01-03 10:00:00,3,499.8,11.57,100.87,4.19,35.29,38.41,3.76,-0.8,54,2.7
2026-01-04 02:00:00,3,794.38,16.12,64.54,6.16,47.9,54.68,8.77,-8.4,74,5.7
2026-01-05 14:00:00,4,916.49,34.1,57.53,11.38,62.43,72.84,13.23,-4.9,69,2.0
2026-01-06 13:00:00,3,812.17,32.83,63.43,9.69,47.2,55.34,10.12,-6.4,63,4.8
2026-01-16 20:00:00,4,909.73,23.16,46.02,10.5,72.15,80.5,11.78,2.5,57,2.3
2026-01-17 04:00:00,4,859.82,24.1,41.43,7.27,62.53,70.86,10.41,0.1,51,2.7
2026-01-23 16:00:00,3,619.91,16.75,72.81,6.11,31.42,36.56,6.16,-2.5,87,1.7
2026-02-10 00:00:00,4,885.75,16.18,68.99,4.3,61.41,67.89,6.79,-0.0,54,2.8
2026-02-11 15:00:00,5,988.39,29.18,93.71,13.18,96.68,111.1,14.04,-3.3,47,5.1
2026-02-18 11:00:00,5,616.73,12.3,151.35,4.85,101.14,109.9,4.5,3.2,59,5.7
2026-02-21 12:00:00,5,539.54,14.75,129.39,4.35,78.15,86.31,4.75,3.2,40,2.8
2026-03-01 00:00:00,4,612.39,11.58,85.04,5.75,63.39,75.33,8.16,-3.0,46,4.5
2026-03-03 08:00:00,4,303.06,4.62,143.0,3.37,44.31,51.39,6.41,5.9,44,4.5
2026-03-08 13:00:00,2,205.98,7.55,93.71,1.93,15.57,24.26,5.03,4.6,56,4.8
2026-03-17 18:00:00,3,659.15,19.04,66.86,4.51,34.64,43.2,12.58,2.8,61,3.2
2026-03-23 19:00:00,3,717.13,20.96,62.4,6.37,40.12,49.88,14.91,3.2,64,1.3
2025-11-18 01:00:00,3,588.94,14.66,64.37,7.85,48.98,57.83,25.51,3.8,38,1.0
2025-11-18 16:00:00,4,768.37,29.82,57.44,9.89,59.3,74.77,22.21,5.6,40,1.3
2025-11-22 16:00:00,3,588.66,20.25,56.95,5.09,44.57,55.48,14.57,1.5,39,0.6
2025-11-24 06:00:00,4,760.81,17.53,77.77,7.05,62.53,74.82,15.0,4.0,20,1.9
2025-12-02 15:00:00,4,858.54,31.75,50.3,9.35,72.51,86.11,13.75,1.1,51,1.6
2025-12-03 21:00:00,4,793.71,19.89,62.75,12.89,67.99,78.2,19.68,-2.1,54,1.2
2025-12-16 01:00:00,3,598.61,14.64,45.74,7.15,42.3,50.95,13.27,1.3,49,1.9
2025-12-22 21:00:00,3,758.43,22.89,27.54,4.03,43.75,52.09,11.21,-0.7,56,4.0
2025-12-27 13:00:00,3,526.01,21.26,63.8,6.05,40.67,47.98,9.43,-1.9,47,3.9
2025-12-28 17:00:00,3,705.1,21.85,40.36,6.47,46.33,56.03,11.65,0.2,63,4.0
2025-12-28 21:00:00,3,621.26,14.74,43.11,4.43,37.91,43.38,9.1,0.4,62,4.0
2026-01-17 16:00:00,4,761.87,25.55,42.88,8.6,62.14,72.94,10.6,-0.7,43,3.6
2026-01-21 18:00:00,5,937.47,28.6,41.53,10.1,75.12,87.3,12.99,-6.1,51,5.9
2026-01-22 16:00:00,3,257.01,4.97,88.82,4.57,26.3,28.95,1.74,-1.6,100,4.7
2026-01-30 06:00:00,5,1194.9,26.24,96.36,16.08,101.88,114.97,17.72,-1.4,40,3.7
2026-02-07 18:00:00,5,911.45,20.04,105.34,12.18,105.22,119.92,14.6,-6.9,47,5.6
2026-02-17 04:00:00,5,924.21,26.81,82.19,12.84,82.34,97.56,15.02,-0.7,40,2.6
2026-02-28 13:00:00,3,385.7,9.16,121.53,3.38,47.5,59.75,3.56,1.7,52,8.3
2026-03-08 01:00:00,3,433.83,9.42,69.39,3.92,34.52,43.47,15.77,2.5,69,2.8
2026-03-12 21:00:00,3,621.27,17.42,48.02,3.6,30.45,37.44,11.41,1.3,70,3.1
2026-03-19 18:00:00,3,851.26,29.45,33.04,3.15,47.75,51.04,5.97,4.3,58,2.2
2026-03-25 23:00:00,4,559.43,10.69,83.59,4.8,51.44,58.43,14.33,2.5,44,3.2
2025-11-20 22:00:00,4,629.14,16.39,55.46,4.54,50.95,60.51,17.32,2.8,68,2.7
2025-11-23 09:00:00,3,229.76,3.15,106.48,1.42,28.08,31.55,2.97,5.9,25,2.0
2025-11-28 11:00:00,3,340.84,11.25,90.46,3.64,33.76,39.46,7.19,6.3,36,6.7
2025-11-30 12:00:00,3,362.42,13.9,81.25,3.9,33.89,39.71,9.15,6.9,21,0.6
2025-11-20 01:00:00,4,600.57,14.33,63.86,6.73,53.67,62.54,22.99,1.4,54,2.4
2025-11-23 08:00:00,3,225.85,2.98,104.94,1.39,25.94,29.22,2.78,5.6,26,1.6
2025-11-23 12:00:00,3,417.97,17.02,88.12,4.32,37.94,45.23,12.57,2.2,35,1.5
2025-12-09 10:00:00,3,389.16,9.02,98.39,4.13,45.13,51.1,4.69,3.8,49,1.5
2025-12-01 03:00:00,4,737.39,24.26,45.49,10.09,53.67,64.95,22.35,2.3,42,2.6
2025-12-02 09:00:00,3,166.9,0.8,101.45,1.16,21.87,23.71,0.93,5.5,49,2.2
2025-12-16 16:00:00,4,915.96,32.8,49.19,14.57,73.43,89.24,19.31,2.4,51,0.6
2025-12-06 02:00:00,4,668.82,16.83,52.54,5.87,59.23,68.62,11.9,-2.4,68,1.0
2025-12-12 08:00:00,3,351.6,6.47,98.87,4.33,43.01,47.76,5.04,4.3,54,2.1
2025-12-23 14:00:00,4,810.61,32.31,51.24,9.2,61.6,74.44,13.57,-0.3,68,3.6
2026-01-05 18:00:00,5,1183.77,34.37,48.41,14.26,77.87,89.75,18.41,-8.6,72,4.6
2026-01-06 05:00:00,5,1227.63,30.29,62.33,17.67,76.78,89.36,21.08,-7.8,63,2.8
2026-01-07 00:00:00,4,939.31,20.97,59.43,10.68,52.87,59.51,13.72,-12.6,88,5.7
2026-01-09 05:00:00,5,1092.61,28.82,96.68,20.03,94.91,109.04,20.58,-7.8,54,2.2
2026-01-03 07:00:00,3,546.11,12.72,97.25,5.04,37.41,41.17,5.26,-1.2,57,4.3
2026-01-12 06:00:00,5,1065.14,26.41,94.05,18.82,96.63,110.0,18.49,4.1,38,3.1
2026-01-14 02:00:00,5,815.16,19.66,76.74,14.38,78.2,88.75,15.36,-9.2,68,4.7
2026-01-19 18:00:00,4,1021.85,30.74,38.96,7.92,60.07,70.02,12.03,-1.8,51,2.9
2026-01-22 19:00:00,3,281.68,5.49,83.57,4.5,25.13,26.74,1.33,-1.6,92,4.8
2026-01-23 12:00:00,2,303.44,6.29,96.43,1.5,10.34,11.3,1.06,0.3,64,3.6
2026-01-25 14:00:00,5,911.86,25.28,111.25,11.87,83.73,92.78,12.47,-3.1,56,3.5
2026-01-26 01:00:00,3,707.37,12.1,86.89,7.89,46.97,53.57,11.19,-6.2,52,3.8
2026-01-27 00:00:00,4,812.15,16.34,44.28,3.4,55.12,59.05,5.27,-0.4,73,3.2
2026-02-08 21:00:00,5,736.75,14.55,107.58,11.04,76.96,88.31,13.64,-6.6,37,5.4
2026-02-07 06:00:00,5,1118.6,21.3,102.62,8.97,117.35,129.35,12.57,-0.1,52,0.6
2026-02-10 04:00:00,5,1205.48,33.39,46.48,7.78,79.81,91.58,10.35,0.1,67,3.6
2026-02-24 20:00:00,5,790.0,18.26,78.83,6.46,80.5,91.29,8.21,-1.4,35,5.4
2026-02-25 14:00:00,4,597.64,18.51,100.74,5.96,60.06,71.09,7.07,5.1,31,1.5
2026-02-13 06:00:00,5,1063.57,22.41,117.46,10.73,103.31,116.98,12.69,2.3,61,3.6
2026-03-05 01:00:00,4,587.34,13.51,75.91,7.8,63.16,81.37,21.13,6.6,73,3.5
2026-02-21 04:00:00,4,741.34,19.88,95.25,10.15,68.71,80.32,12.37,-0.2,35,1.9
2026-02-26 18:00:00,5,829.9,22.58,70.66,7.23,82.61,103.38,9.2,1.8,82,2.5
2026-03-14 11:00:00,2,211.28,3.94,99.85,1.45,19.01,24.54,3.49,5.4,49,4.8
2026-03-18 02:00:00,3,702.94,17.78,57.34,4.67,36.85,43.67,13.42,2.0,67,4.9
2026-03-18 20:00:00,3,515.35,13.27,66.66,2.1,30.39,32.14,3.64,4.2,69,4.1
2026-03-20 03:00:00,3,647.56,19.85,46.54,3.82,31.36,34.12,6.85,3.2,84,2.4
2026-03-13 08:00:00,3,147.22,0.7,106.17,0.72,9.07,12.16,1.0,6.0,59,6.1
2026-04-01 05:00:00,2,279.93,4.8,87.07,2.15,18.22,22.82,5.31,4.8,56,4.4
2026-03-31 17:00:00,3,638.91,24.19,46.2,6.9,28.76,40.97,14.33,4.1,46,4.6
2026-04-03 21:00:00,2,339.94,9.23,47.3,0.62,15.07,18.75,7.67,6.0,60,3.9
2026-04-09 14:00:00,2,396.58,16.59,83.89,2.22,16.74,23.16,15.32,5.4,54,5.2
2026-04-11 17:00:00,2,401.35,13.21,65.99,2.92,17.55,26.12,26.21,4.6,47,3.5
2026-04-17 19:00:00,2,327.73,9.55,51.6,0.99,15.21,19.1,4.11,6.3,63,4.5
2026-04-19 18:00:00,2,348.79,12.62,52.96,3.41,19.62,35.4,35.63,5.5,82,3.4
2026-04-23 05:00:00,2,218.12,5.33,82.22,1.52,21.14,32.7,9.85,12.2,41,5.4
2026-04-23 15:00:00,2,392.5,18.54,47.58,3.24,22.95,40.04,24.79,10.4,42,3.4
2026-04-29 23:00:00,2,393.87,11.04,27.15,1.26,19.66,25.18,19.14,7.2,74,3.4
2026-05-06 00:00:00,3,384.85,10.83,67.59,3.28,26.1,34.91,106.21,6.6,59,0.7
2026-05-15 20:00:00,3,415.95,14.23,42.17,0.8,26.32,36.53,22.76,10.0,57,0.5
2026-04-02 17:00:00,3,447.09,17.15,59.02,4.76,26.1,39.04,34.37,4.6,54,4.3
2026-04-03 15:00:00,2,318.78,12.43,49.91,1.5,14.04,18.01,5.0,8.6,45,3.4
2026-04-04 07:00:00,2,269.14,7.13,61.69,1.13,10.96,13.43,8.03,9.2,55,2.8
2026-04-09 05:00:00,2,306.41,6.76,86.54,2.02,11.59,15.48,18.77,7.8,52,3.3
2026-04-15 09:00:00,3,154.7,1.32,111.58,0.88,18.35,24.21,5.74,10.9,41,6.1
2026-04-21 16:00:00,3,402.84,16.58,69.13,4.59,27.06,46.75,35.99,6.6,52,4.0
